id,photos_id,iconic_taxon,taxon_name,photos_medium_url,user_login,latitude,longitude,license_photo,attribution,path
447583,602705,insecta,Nomada agrestis,https://minka-sdg.org/attachments/local_photos/files/602705/medium.jpeg,xasalva,41.2649470608,1.9888756348,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447583_602705.jpg
447580,602701,plantae,Arctotheca calendula,https://minka-sdg.org/attachments/local_photos/files/602701/medium.jpeg,xasalva,41.2649470608,1.9888756348,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447580_602701.jpg
447579,602699,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/602699/medium.jpeg,xasalva,41.2649470608,1.9888756348,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447579_602699.jpg
447579,602700,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/602700/medium.jpeg,xasalva,41.2649470608,1.9888756348,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447579_602700.jpg
447578,602698,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/602698/medium.jpeg,xasalva,41.2649470608,1.9888756348,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447578_602698.jpg
447577,602697,insecta,Psilothrix viridicoerulea,https://minka-sdg.org/attachments/local_photos/files/602697/medium.jpeg,xasalva,41.2649470608,1.9888756348,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447577_602697.jpg
447576,602696,plantae,Marcus-kochia littorea,https://minka-sdg.org/attachments/local_photos/files/602696/medium.jpeg,xasalva,41.2649470608,1.9888756348,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447576_602696.jpg
447574,602694,plantae,Pancratium maritimum,https://minka-sdg.org/attachments/local_photos/files/602694/medium.jpeg,xasalva,41.2647688366,1.9898781377,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447574_602694.jpg
447573,602693,aves,Sturnus vulgaris,https://minka-sdg.org/attachments/local_photos/files/602693/medium.jpeg,xasalva,41.2645544899,1.9905829227,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447573_602693.jpg
447573,602692,aves,Sturnus vulgaris,https://minka-sdg.org/attachments/local_photos/files/602692/medium.jpeg,xasalva,41.2645544899,1.9905829227,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447573_602692.jpg
447571,602690,plantae,Cuscuta,https://minka-sdg.org/attachments/local_photos/files/602690/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447571_602690.jpg
447570,602689,plantae,Arctotheca calendula,https://minka-sdg.org/attachments/local_photos/files/602689/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447570_602689.jpg
447568,602687,plantae,Eryngium maritimum,https://minka-sdg.org/attachments/local_photos/files/602687/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447568_602687.jpg
447566,602685,plantae,Calystegia soldanella,https://minka-sdg.org/attachments/local_photos/files/602685/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447566_602685.jpg
447564,602683,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/602683/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447564_602683.jpg
447563,602681,insecta,Rhodanthidium sticticum,https://minka-sdg.org/attachments/local_photos/files/602681/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447563_602681.jpg
447563,602682,insecta,Rhodanthidium sticticum,https://minka-sdg.org/attachments/local_photos/files/602682/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447563_602682.jpg
447562,602680,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/602680/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447562_602680.jpg
447562,602679,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/602679/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447562_602679.jpg
447561,602678,plantae,Lotus creticus,https://minka-sdg.org/attachments/local_photos/files/602678/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447561_602678.jpg
447560,602676,plantae,Sporobolus pungens,https://minka-sdg.org/attachments/local_photos/files/602676/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447560_602676.jpg
447559,602674,plantae,Arctotheca calendula,https://minka-sdg.org/attachments/local_photos/files/602674/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447559_602674.jpg
447558,602673,plantae,Lotus creticus,https://minka-sdg.org/attachments/local_photos/files/602673/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447558_602673.jpg
447557,602672,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/602672/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447557_602672.jpg
447556,602670,plantae,Paronychia argentea,https://minka-sdg.org/attachments/local_photos/files/602670/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447556_602670.jpg
447555,602669,plantae,Lotus creticus,https://minka-sdg.org/attachments/local_photos/files/602669/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447555_602669.jpg
447554,602668,plantae,Sonchus tenerrimus,https://minka-sdg.org/attachments/local_photos/files/602668/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447554_602668.jpg
447553,602667,plantae,Silene nicaeensis,https://minka-sdg.org/attachments/local_photos/files/602667/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447553_602667.jpg
447552,602666,plantae,Daucus pumilus,https://minka-sdg.org/attachments/local_photos/files/602666/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447552_602666.jpg
447551,602665,insecta,Hymenoplia,https://minka-sdg.org/attachments/local_photos/files/602665/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447551_602665.jpg
447550,602664,plantae,Lobularia maritima,https://minka-sdg.org/attachments/local_photos/files/602664/medium.jpeg,xasalva,41.2645823595,1.98875831,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447550_602664.jpg
447549,602663,mollusca,Donax trunculus,https://minka-sdg.org/attachments/local_photos/files/602663/medium.jpeg,xasalva,41.2650011889,1.9914008095,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447549_602663.jpg
447549,602662,mollusca,Donax trunculus,https://minka-sdg.org/attachments/local_photos/files/602662/medium.jpeg,xasalva,41.2650011889,1.9914008095,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447549_602662.jpg
447548,602661,plantae,Malva,https://minka-sdg.org/attachments/local_photos/files/602661/medium.jpeg,xasalva,41.2649571658,1.9911749803,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447548_602661.jpg
447545,602658,plantae,Euphorbia terracina,https://minka-sdg.org/attachments/local_photos/files/602658/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447545_602658.jpg
447544,602657,plantae,Calystegia soldanella,https://minka-sdg.org/attachments/local_photos/files/602657/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447544_602657.jpg
447543,602656,plantae,Calystegia soldanella,https://minka-sdg.org/attachments/local_photos/files/602656/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447543_602656.jpg
447541,602654,plantae,Ononis natrix,https://minka-sdg.org/attachments/local_photos/files/602654/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447541_602654.jpg
447540,602653,plantae,Urospermum dalechampii,https://minka-sdg.org/attachments/local_photos/files/602653/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447540_602653.jpg
447539,602652,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/602652/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447539_602652.jpg
447538,602651,aves,Motacilla alba,https://minka-sdg.org/attachments/local_photos/files/602651/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447538_602651.jpg
447537,602649,plantae,Medicago littoralis,https://minka-sdg.org/attachments/local_photos/files/602649/medium.jpeg,xasalva,41.2646226823,1.9912205779,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",447537_602649.jpg
447110,602307,insecta,Oedemera nobilis,https://minka-sdg.org/attachments/local_photos/files/602307/medium.jpeg,amb_platges,41.2663916667,2.0172361111,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447110_602307.jpg
447109,602293,insecta,Oedemera,https://minka-sdg.org/attachments/local_photos/files/602293/medium.jpeg,amb_platges,41.2663416667,2.0172361111,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447109_602293.jpg
447109,602298,insecta,Oedemera,https://minka-sdg.org/attachments/local_photos/files/602298/medium.jpeg,amb_platges,41.2663416667,2.0172361111,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447109_602298.jpg
447107,602291,plantae,Helichrysum,https://minka-sdg.org/attachments/local_photos/files/602291/medium.jpeg,amb_platges,41.2652638889,2.0087,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447107_602291.jpg
447107,602294,plantae,Helichrysum,https://minka-sdg.org/attachments/local_photos/files/602294/medium.jpeg,amb_platges,41.2652638889,2.0087,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447107_602294.jpg
447105,602290,plantae,Tamarix,https://minka-sdg.org/attachments/local_photos/files/602290/medium.jpeg,amb_platges,41.266475,2.0198222222,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447105_602290.jpg
447104,602289,insecta,Coccinella septempunctata,https://minka-sdg.org/attachments/local_photos/files/602289/medium.jpg,amb_platges,41.2665805556,2.0197444444,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447104_602289.jpg
447103,602287,insecta,Pyrrhocoris apterus,https://minka-sdg.org/attachments/local_photos/files/602287/medium.jpg,amb_platges,41.2665972222,2.0198,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447103_602287.jpg
447102,602288,plantae,Pancratium maritimum,https://minka-sdg.org/attachments/local_photos/files/602288/medium.jpeg,amb_platges,41.2663222222,2.019775,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447102_602288.jpg
447101,602286,insecta,Cydnus aterrimus,https://minka-sdg.org/attachments/local_photos/files/602286/medium.jpg,amb_platges,41.2663777778,2.0203083333,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447101_602286.jpg
447099,602285,insecta,Oxythyrea funesta,https://minka-sdg.org/attachments/local_photos/files/602285/medium.jpeg,amb_platges,41.2662388889,2.0193916667,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",447099_602285.jpg
447011,602256,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/602256/medium.jpeg,mediambient_ajelprat,41.2807503352,2.0861670587,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",447011_602256.jpg
447009,602250,cnidaria,Velella velella,https://minka-sdg.org/attachments/local_photos/files/602250/medium.jpeg,mediambient_ajelprat,41.280650922,2.0853340551,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",447009_602250.jpg
446749,601780,plantae,Urospermum dalechampii,https://minka-sdg.org/attachments/local_photos/files/601780/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446749_601780.jpg
446749,601781,plantae,Urospermum dalechampii,https://minka-sdg.org/attachments/local_photos/files/601781/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446749_601781.jpg
446747,601774,reptilia,Podarcis liolepis,https://minka-sdg.org/attachments/local_photos/files/601774/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446747_601774.jpg
446747,601773,reptilia,Podarcis liolepis,https://minka-sdg.org/attachments/local_photos/files/601773/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446747_601773.jpg
446746,601772,plantae,Eryngium maritimum,https://minka-sdg.org/attachments/local_photos/files/601772/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446746_601772.jpg
446745,601770,plantae,Pancratium maritimum,https://minka-sdg.org/attachments/local_photos/files/601770/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446745_601770.jpg
446744,601768,plantae,Agave americana americana,https://minka-sdg.org/attachments/local_photos/files/601768/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446744_601768.jpg
446743,601767,plantae,Urospermum dalechampii,https://minka-sdg.org/attachments/local_photos/files/601767/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446743_601767.jpg
446742,601769,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/601769/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446742_601769.jpg
446741,601765,plantae,Eryngium maritimum,https://minka-sdg.org/attachments/local_photos/files/601765/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446741_601765.jpg
446740,601763,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/601763/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446740_601763.jpg
446739,601760,plantae,Lotus creticus,https://minka-sdg.org/attachments/local_photos/files/601760/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446739_601760.jpg
446739,601764,plantae,Lotus creticus,https://minka-sdg.org/attachments/local_photos/files/601764/medium.jpeg,bertinhaco,41.2646319651,1.9880227309,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446739_601764.jpg
446738,601758,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/601758/medium.jpeg,bertinhaco,41.2641122223,1.9903373211,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446738_601758.jpg
446738,601759,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/601759/medium.jpeg,bertinhaco,41.2641122223,1.9903373211,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446738_601759.jpg
446737,601756,mollusca,Donax trunculus,https://minka-sdg.org/attachments/local_photos/files/601756/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446737_601756.jpg
446737,601755,mollusca,Donax trunculus,https://minka-sdg.org/attachments/local_photos/files/601755/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446737_601755.jpg
446736,601754,mollusca,Glycymeris glycymeris,https://minka-sdg.org/attachments/local_photos/files/601754/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446736_601754.jpg
446736,601752,mollusca,Glycymeris glycymeris,https://minka-sdg.org/attachments/local_photos/files/601752/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446736_601752.jpg
446735,601753,mollusca,Chamelea gallina,https://minka-sdg.org/attachments/local_photos/files/601753/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446735_601753.jpg
446735,601751,mollusca,Chamelea gallina,https://minka-sdg.org/attachments/local_photos/files/601751/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446735_601751.jpg
446734,601746,cnidaria,Velella velella,https://minka-sdg.org/attachments/local_photos/files/601746/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446734_601746.jpg
446734,601748,cnidaria,Velella velella,https://minka-sdg.org/attachments/local_photos/files/601748/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446734_601748.jpg
446733,601745,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/601745/medium.jpeg,bertinhaco,41.264074551,1.9903512699,cc-by-nc,"(c) Berta Companys Oliva, some rights reserved (CC BY-NC)",446733_601745.jpg
