id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,taxon_name,latitude,longitude,obscured,place_name,quality_grade,user_id,user_login,license_obs,identifications_count,identifiers,num_identification_agreements,num_identification_disagreements,device,kingdom,phylum,class,order,family,genus
460125,2025-05-26,2025-05-27,2025-05-26,06:50:00,plantae,38933,genus,Cuscuta,41.2645294944,1.9910037545,False,"Castelldefels, Barcelona, España",research,4,xasalva,cc-by-nc,1,"xasalva, loreto_rodriguez",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Solanales,Cuscutaceae,
460124,2025-05-26,2025-05-27,2025-05-26,06:48:00,insecta,263226,species,Scarabaeus semipunctatus,41.2645294944,1.9910037545,False,"Castelldefels, Barcelona, España",research,4,xasalva,cc-by-nc,1,"xasalva, loreto_rodriguez",1,0,web,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Scarabaeus
460084,2025-05-26,2025-05-28,2025-05-22,10:42:00,plantae,264401,species,Marcus-kochia littorea,41.2649138889,1.9830055556,False,"Castelldefels, Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva, amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Capparales,Brassicaceae,Marcus-kochia
460082,2025-05-26,2025-05-26,2025-05-22,10:19:00,crustacea,211127,species,Lepas anatifera,41.264725,1.9633388889,False,"Castelldefels, Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Animalia,Arthropoda,Thecostraca,Scalpellomorpha,Lepadidae,Lepas
460081,2025-05-26,2025-05-26,2025-05-22,10:51:00,insecta,247244,species,Brithys crini,41.2649694444,1.9829277778,False,"Castelldefels, Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Brithys
460080,2025-05-26,2025-05-26,2025-05-22,10:51:00,insecta,247244,species,Brithys crini,41.2649916667,1.9829111111,False,"Castelldefels, Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Brithys
460079,2025-05-26,2025-05-28,2025-05-22,10:47:00,insecta,243241,species,Cydnus aterrimus,41.2648027778,1.9826444444,False,"Castelldefels, Barcelona, España",research,1239,amb_platges,cc-by,2,"xasalva, loreto_rodriguez, amb_platges",2,0,web,Animalia,Arthropoda,Insecta,Hemiptera,Cydnidae,Cydnus
460023,2025-05-26,2025-05-27,2025-05-26,08:18:00,insecta,243241,species,Cydnus aterrimus,41.2650175327,1.9891722847,False,Spain,research,16743,cris1954,cc-by,2,"xasalva, loreto_rodriguez",2,0,app,Animalia,Arthropoda,Insecta,Hemiptera,Cydnidae,Cydnus
460009,2025-05-26,2025-05-27,2025-05-26,08:10:00,plantae,38207,genus,Bromus,41.265052095,1.9888277927,False,Spain,research,16743,cris1954,cc-by,2,"xasalva, loreto_rodriguez",2,0,app,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,
460007,2025-05-26,2025-05-27,2025-05-26,08:10:00,plantae,258628,species,Lysimachia arvensis,41.2650082316,1.988838328,False,Spain,research,16743,cris1954,cc-by,2,"xasalva, loreto_rodriguez",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Primulales,Primulaceae,Lysimachia
460005,2025-05-26,2025-05-26,2025-05-26,08:04:00,plantae,42982,species,Lantana camara,41.2649236546,1.9898846,False,Spain,research,16743,cris1954,cc-by,2,"amb_platges, xasalva",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana
460004,2025-05-26,2025-05-26,2025-05-26,08:05:00,plantae,42982,species,Lantana camara,41.2647565675,1.9897696003,False,Spain,research,13277,danielss,cc-by,2,"amb_platges, xasalva",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana
459954,2025-05-26,2025-05-27,2025-05-26,08:01:00,plantae,264401,species,Marcus-kochia littorea,41.2649434487,1.9900634272,False,Spain,research,16743,cris1954,cc-by,2,"amb_platges, xasalva, loreto_rodriguez, amb_platges",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Capparales,Brassicaceae,Marcus-kochia
459952,2025-05-26,2025-05-26,2025-05-26,07:52:00,plantae,244972,species,Lotus creticus,41.2650296396,1.990710718,False,Spain,research,16743,cris1954,cc-by,2,"amb_platges, xasalva",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus
459950,2025-05-26,2025-05-26,2025-05-26,07:51:00,plantae,244972,species,Lotus creticus,41.2645191,1.9907457,False,Spain,research,13277,danielss,cc-by,2,"amb_platges, xasalva",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus
459945,2025-05-26,2025-05-27,2025-05-26,07:44:00,insecta,263226,species,Scarabaeus semipunctatus,41.2645322818,1.9912015972,False,Spain,research,16743,cris1954,cc-by,2,"xasalva, loreto_rodriguez",2,0,app,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Scarabaeus
459943,2025-05-26,2025-05-26,2025-05-26,07:41:00,plantae,245902,species,Arctotheca calendula,41.2646065,1.9911899,False,Spain,research,13277,danielss,cc-by,2,"amb_platges, xasalva",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctotheca
459938,2025-05-26,2025-05-26,2025-05-26,07:32:00,plantae,246807,species,Arundo donax,41.264986,1.991364,False,Spain,research,16787,acd,cc-by,1,"acd, xasalva",1,0,app,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundo
459936,2025-05-26,2025-05-26,2025-05-26,07:32:00,plantae,246807,species,Arundo donax,41.2650205,1.9913455,False,Spain,research,16314,llopcorrecte,cc-by,1,"llopcorrecte, xasalva",1,0,app,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundo
459935,2025-05-26,2025-05-26,2025-05-26,07:32:00,plantae,246807,species,Arundo donax,41.2650188639,1.9913319212,False,Spain,research,16743,cris1954,cc-by,2,"amb_platges, xasalva",2,0,app,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundo
459934,2025-05-26,2025-05-26,2025-05-26,06:53:00,aves,249670,species,Serinus serinus,41.2650224449,1.9888325036,False,Spain,research,4,xasalva,cc-by-nc,1,"xasalva, yespi",1,0,app,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Serinus
459933,2025-05-26,2025-05-26,2025-05-26,06:49:00,plantae,83185,genus,Carpobrotus,41.2650143804,1.985565573,False,Spain,research,4,xasalva,cc-by-nc,1,"xasalva, bertinhaco",1,0,app,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,
459932,2025-05-26,2025-05-26,2025-05-26,06:47:00,plantae,83185,genus,Carpobrotus,41.2649428078,1.9844762608,False,Spain,research,4,xasalva,cc-by-nc,1,"xasalva, bertinhaco",1,0,app,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,
459604,2025-05-25,2025-05-27,2025-05-25,10:58:00,,243987,species,Ligia italica,41.3911285278,2.204725,False,Spain,research,908,annacanela,cc-by-nc,1,"annacanela, xasalva",1,0,app,Animalia,Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligia
459603,2025-05-25,2025-05-27,2025-05-25,10:58:00,plantae,35123,species,Ellisolandia elongata,41.3911933889,2.2046670833,False,Spain,research,908,annacanela,cc-by-nc,1,"annacanela, xasalva, annacanela",1,0,app,Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,Ellisolandia
459601,2025-05-25,2025-05-27,2025-05-25,10:58:00,plantae,18129,genus,Ulva,41.3912882997,2.2047566,False,Spain,research,908,annacanela,cc-by-nc,1,"annacanela, xasalva",1,0,app,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,
459585,2025-05-25,2025-05-25,2025-05-25,10:35:00,mollusca,34855,species,Sepia officinalis,41.46506,2.277595,False,Spain,research,540,lauracoro,cc-by-nc,1,"lauracoro, xasalva",1,0,app,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia
459578,2025-05-25,2025-05-28,2025-05-25,10:30:00,mollusca,35195,species,Echinolittorina punctata,41.46489,2.27767,False,Spain,research,540,lauracoro,cc-by-nc,2,"lauracoro, xasalva, bertinhaco",2,0,app,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Echinolittorina
459570,2025-05-25,2025-06-03,2025-05-25,10:07:00,plantae,243449,species,Cyperus capitatus,41.2663116667,2.0195528333,False,Spain,research,6991,giuliponcee,cc-by,2,"xasalva, loreto_rodriguez",2,0,app,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus
459569,2025-05-25,2025-05-25,2025-05-25,10:12:00,plantae,90169,species,Calystegia soldanella,41.2663083333,2.0191445,False,Spain,research,6991,giuliponcee,cc-by,1,"giuliponcee, xasalva",1,0,app,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia
459568,2025-05-25,2025-05-25,2025-05-25,10:13:00,insecta,247244,species,Brithys crini,41.26627,2.0190361667,False,Spain,research,6991,giuliponcee,cc-by,1,"giuliponcee, xasalva",1,0,app,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Brithys
459567,2025-05-25,2025-05-25,2025-05-25,10:15:00,plantae,90169,species,Calystegia soldanella,41.2664716667,2.0189666667,False,Spain,research,6991,giuliponcee,cc-by,1,"giuliponcee, xasalva",1,0,app,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia
459566,2025-05-25,2025-06-03,2025-05-25,10:20:00,plantae,262854,species,Plantago lagopus,41.2661333333,2.0182111667,False,Spain,research,6991,giuliponcee,cc-by,2,"xasalva, xasalva, loreto_rodriguez",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Plantaginales,Plantaginaceae,Plantago
459565,2025-05-25,2025-06-03,2025-05-25,10:22:00,insecta,251894,species,Hoplia coerulea,41.2662966667,2.0180945,False,Spain,research,6991,giuliponcee,cc-by,2,"xasalva, loreto_rodriguez",2,0,app,Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Hoplia
459564,2025-05-25,2025-06-02,2025-05-25,10:23:00,insecta,159939,species,Polyommatus icarus,41.2663383333,2.0180888333,False,Spain,research,6991,giuliponcee,cc-by,2,"xasalva, ard23, xasalva",2,0,app,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus
459561,2025-05-25,2025-05-25,2025-05-25,10:28:00,plantae,90169,species,Calystegia soldanella,41.2665416667,2.0184916667,False,Spain,research,6991,giuliponcee,cc-by,1,"giuliponcee, xasalva",1,0,app,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia
459557,2025-05-25,2025-06-03,2025-05-25,10:30:00,plantae,264960,species,Helichrysum arenarium,41.2667166667,2.0187388333,False,Spain,research,6991,giuliponcee,cc-by,2,"xasalva, loreto_rodriguez",2,0,app,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum
458003,2025-05-21,2025-05-21,2025-05-20,09:56:00,insecta,253552,species,Vanessa cardui,41.4167459,2.2315273,False,"Platja del Fòrum, La Catalana - districte 4, Sant Adrià de Besòs, Barcelonés, Barcelona, Cataluña, España",research,6181,crismc,cc-by,1,"crismc, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa
455208,2025-05-16,2025-06-04,2025-05-07,08:26:00,mollusca,34855,species,Sepia officinalis,41.2802591547,2.0835399628,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva, mediambient_ajelprat",1,0,web,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia
455200,2025-05-16,2025-05-16,2025-05-05,08:23:00,aves,249641,species,Galerida cristata,41.2805166913,2.0850419998,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida
455199,2025-05-16,2025-05-21,2025-05-05,08:49:00,insecta,243424,species,Aiolopus puissanti,41.2805166913,2.0850419998,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, jaume-piera",1,0,web,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Aiolopus
455153,2025-05-16,2025-05-16,2025-05-12,08:53:00,insecta,247244,species,Brithys crini,41.2808372819,2.0852780342,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Brithys
455152,2025-05-16,2025-05-16,2025-05-12,09:18:00,insecta,220050,species,Zygaena trifolii,41.2849635525,2.0984745026,False,Platja de can Camins,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena
455132,2025-05-16,2025-05-16,2025-05-15,10:24:00,aves,250497,species,Charadrius dubius,41.293657148,2.1194279194,False,Mirador del semàfor,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Aves,Ciconiiformes,Charadriidae,Charadrius
455131,2025-05-16,2025-05-16,2025-05-15,10:31:00,reptilia,156225,species,Tarentola mauritanica,41.293657148,2.1194279194,False,Mirador del semàfor,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Tarentola
455121,2025-05-16,2025-05-16,2025-05-15,09:45:00,reptilia,156225,species,Tarentola mauritanica,41.2961619896,2.1243095398,False,Desembocadura de la Bunyola,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Tarentola
455111,2025-05-16,2025-05-16,2025-05-14,09:02:00,aves,248606,species,Falco tinnunculus,41.2808015082,2.086930275,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Aves,Ciconiiformes,Falconidae,Falco
455106,2025-05-16,2025-05-16,2025-05-13,08:35:00,mollusca,34855,species,Sepia officinalis,41.278583003,2.0802354813,False,Platja del Remolar,research,15,mediambient_ajelprat,cc-by-nc,2,"mediambient_ajelprat, xasalva, loreto_rodriguez",2,0,web,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia
455105,2025-05-16,2025-05-16,2025-05-13,08:17:00,aves,251769,species,Streptopelia turtur,41.278583003,2.0802354813,False,Platja del Remolar,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia
455104,2025-05-16,2025-05-16,2025-05-13,09:34:00,plantae,38670,genus,Orobanche,41.2852881173,2.0998048782,False,Platja de can Camins,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Orobanchaceae,
455103,2025-05-16,2025-05-16,2025-05-13,09:33:00,aves,158468,species,Ichthyaetus audouinii,41.2852881173,2.0998048782,False,Platja de can Camins,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Aves,Ciconiiformes,Laridae,Ichthyaetus
455097,2025-05-16,2025-05-16,2025-05-12,08:28:00,aves,241810,species,Coracias garrulus,41.280404611,2.0851707458,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias
455092,2025-05-16,2025-05-16,2025-05-08,09:56:00,crustacea,34966,species,Callinectes sapidus,41.2959877983,2.124966681,False,Sortida de la Bunyola,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes
454771,2025-05-15,2025-05-16,2025-05-15,10:22:00,insecta,247244,species,Brithys crini,41.2694555556,2.0389944444,False,"Barcelona, España",research,1239,amb_platges,cc-by,2,"xasalva, loreto_rodriguez",2,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Brithys
454770,2025-05-15,2025-05-16,2025-05-15,10:23:00,insecta,247244,species,Brithys crini,41.2694472222,2.038975,False,"Barcelona, España",research,1239,amb_platges,cc-by,2,"xasalva, loreto_rodriguez",2,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Brithys
454768,2025-05-15,2025-05-28,2025-05-15,10:22:00,plantae,38786,genus,Agave,41.2694444444,2.0390055556,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva, amb_platges",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,
454767,2025-05-15,2025-05-15,2025-05-15,10:21:00,plantae,249268,species,Petrosedum sediforme,41.2695277778,2.0391222222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Rosales,Crassulaceae,Petrosedum
454766,2025-05-15,2025-05-16,2025-05-15,12:06:00,plantae,74991,genus,Myoporum,41.2685713028,2.0341739058,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Myoporaceae,
454765,2025-05-15,2025-05-15,2025-05-15,10:28:00,plantae,244972,species,Lotus creticus,41.2701333333,2.0427305556,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus
454764,2025-05-15,2025-05-15,2025-05-15,10:21:00,plantae,43250,genus,Yucca,41.2695055556,2.0390611111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,
454763,2025-05-15,2025-05-15,2025-05-15,10:21:00,plantae,249420,species,Carpobrotus edulis,41.2695083333,2.0390861111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
454761,2025-05-15,2025-05-15,2025-05-15,10:51:00,plantae,29279,genus,Rumex,41.2748472222,2.0633611111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Polygonales,Polygonaceae,
454759,2025-05-15,2025-05-15,2025-05-15,10:41:00,insecta,252125,species,Hyles euphorbiae,41.2726805556,2.0546777778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles
454757,2025-05-15,2025-05-15,2025-05-15,10:40:00,plantae,36347,genus,Oenothera,41.2726277778,2.0545194444,False,"Barcelona, España",research,1239,amb_platges,cc-by,2,"amb_platges, xasalva",2,0,web,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,
454756,2025-05-15,2025-05-15,2025-05-15,10:40:00,plantae,36347,genus,Oenothera,41.2726333333,2.0545972222,False,Spain,research,1239,amb_platges,cc-by,2,"amb_platges, xasalva",2,0,web,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,
454733,2025-05-15,2025-05-15,2025-05-15,06:46:00,plantae,43250,genus,Yucca,41.2838388889,2.0951222222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,
454732,2025-05-15,2025-05-15,2025-05-15,06:44:00,insecta,220050,species,Zygaena trifolii,41.2838944444,2.0953611111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena
454731,2025-05-15,2025-05-15,2025-05-15,06:46:00,plantae,247896,species,Euphorbia paralias,41.2838388889,2.0951333333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia
454461,2025-05-14,2025-05-14,2025-05-13,10:22:00,plantae,264401,species,Marcus-kochia littorea,41.4184444444,2.2324388889,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Capparales,Brassicaceae,Marcus-kochia
454460,2025-05-14,2025-05-14,2025-05-13,10:22:00,plantae,90169,species,Calystegia soldanella,41.4184444444,2.2324694444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia
454459,2025-05-14,2025-05-14,2025-05-13,10:21:00,plantae,247078,species,Eryngium maritimum,41.4183722222,2.2324805556,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium
454458,2025-05-14,2025-05-14,2025-05-13,10:17:00,plantae,242470,species,Crithmum maritimum,41.4179611111,2.2322194444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Crithmum
454457,2025-05-14,2025-05-14,2025-05-13,10:17:00,plantae,246073,species,Matthiola incana,41.4179194444,2.2322194444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Capparales,Brassicaceae,Matthiola
454456,2025-05-14,2025-05-14,2025-05-13,10:16:00,plantae,244342,species,Ammophila arenaria,41.4179138889,2.2321277778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ammophila
454455,2025-05-14,2025-05-14,2025-05-13,10:29:00,insecta,252164,species,Coccinella septempunctata,41.4189111111,2.2322611111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella
454454,2025-05-14,2025-05-14,2025-05-13,10:27:00,insecta,159939,species,Polyommatus icarus,41.4186472222,2.2326111111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus
